0.038,0.139,2
0.506,0.037,2
0.507,0.093,2
0.543,0.004,2
0.58,0.455,2
0.464,0.38,2
0.09,0.219,2
0.022,0.169,2
0.056,0.156,2
0.446,0.114,2
0.707,0.553,2
0.858,0.396,0
0.497,0.022,2
0.825,0.443,1
0.055,0.108,2
0.467,0.509,2
0.777,0.468,2
0.005,0.176,2
0.047,0.27,2
0.537,0.007,2
0.785,0.341,0
0.513,0.043,2
0.037,0.272,2
0.444,0.43,2
0.031,0.253,2
0.063,0.13,2
0.056,0.232,2
0.465,0.092,2
0.371,0.344,0
0.471,0.394,2
0.46,0.026,2
0.421,0.104,2
0.067,0.111,2
0.534,0,2
0.497,0.469,2
0.097,0.17,2
0.478,0.403,2
0.554,0.095,2
0.732,0.453,2
0.056,0.152,2
0.604,0.48,0
0.503,0.351,2
0.007,0.166,2
0.794,0.339,0
0.685,0.359,1
0.593,0.52,0
0.382,0.099,1
0.706,0.499,2
0.076,0.087,1
0.454,0.069,2
0.444,0.48,2
0.698,0.469,2
0.364,0.009,0
0.495,0.472,2
0.667,0.494,2
0.678,0.543,1
0.442,0.355,2
0.145,0.092,0
0.66,0.506,1
0.017,0.232,2
0.459,0.46,2
0.093,0.27,2
0.782,0.384,1
0.702,0.531,2
0.521,0.11,2
0.31,0.408,0
0.023,0.102,2
0.511,0.353,2
0.805,0.364,0
0.003,0.196,2
0.738,0.581,0
0.736,0.513,2
0.518,0.018,2
0.769,0.443,2
0.598,0.051,0
0.731,0.532,2
0.033,0.148,2
0.027,0.176,2
0.5,0.356,2
0.502,0.291,0
0.485,0.475,2
0.578,0.395,2
0.548,0.044,2
0.429,0.046,2
0.035,0.132,2
0.32,0.056,0
0.042,0.151,2
0.563,0.034,2
0.659,0.425,2
0.511,0.491,2
0.5,0.037,2
0.02,0.182,2
0.489,0.438,2
0.024,0.127,2
0.774,0.497,2
0.576,0.021,2
0.48,0.073,2
0.085,0.226,2
0.112,0.157,2
0.55,0.025,2
0.54,0.447,2
0.754,0.551,1
0.761,0.39,2
0.517,0.403,2
0.717,0.434,2
0.531,0.022,2
0.479,0.365,2
0.027,0.277,2
0.832,0.477,0
0.694,0.41,2
0.573,0.022,2
0.358,0.422,0
0.49,0.139,1
0.522,0.514,2
0.544,0.098,2
0.02,0.17,2
0.537,0.06,2
0.114,0.224,2
0.378,0.303,0
0.504,0.061,2
0.668,0.542,1
0.019,0.224,2
0.511,0.065,2
0.71,0.56,1
0.446,0.114,2
0.408,0.106,2
0.717,0.497,2
0.508,0.436,2
0.606,0.394,1
0.461,0.385,2
0.563,0.277,0
0.55,0.385,2
0.697,0.537,2
0.475,0.45,2
0.456,0.056,2
0.046,0.247,2
0.484,0.06,2
0.566,0.478,1
0.509,0.488,2
0.817,0.472,1
0.777,0.507,2
0.694,0.409,2
0.714,0.53,2
0.706,0.444,2
0.514,0.068,2
0.1,0.296,1
0.551,0.046,2
0.595,0.537,0
0.047,0.219,2
0.499,0.406,2
0.415,0.057,2
0.662,0.448,2
0.782,0.468,2
0.018,0.279,2
0.165,0.145,0
0.028,0.112,2
0.427,0.027,2
0.501,0.026,2
0.403,0.497,1
0.639,0.411,2
0.046,0.179,2
0.454,0.003,2
0.327,0.11,0
0.027,0.193,2
0.72,0.54,2
0.028,0.201,2
0.01,0.158,2
0.409,0.435,1
0.38,0.008,1
0.048,0.102,2
0.799,0.326,0
0.585,0.063,1
0.445,0.069,2
0.413,0.086,2
0.766,0.419,2
0.481,0.044,2
0.533,0.115,2
0.517,0.078,2
0.449,0.483,2
0.466,0.487,2
0.767,0.412,2
0.537,0.406,2
0.02,0.272,2
0.029,0.221,2
0.717,0.473,2
0.478,0.349,2
0.09,0.259,2
0.459,0.388,2
0.76,0.414,2
0.421,0.446,2
0.515,0.068,2
0.016,0.234,2
0.753,0.52,2
0.377,0.061,1
0.506,0.044,2
0.734,0.496,2
0.685,0.562,2
0.525,0.048,2
0.51,0.381,2
0.416,0.039,2
0.734,0.459,2
0.01,0.168,2
0.726,0.442,2
0.562,0.41,2
0.115,0.021,0
0.438,0.328,2
0.475,0.432,2
0.549,0.433,2
0.716,0.506,2
0.805,0.484,1
0.506,0.469,2
0.066,0.182,2
0.547,0.026,2
0.478,0.441,2
0.015,0.133,2
0.437,0.059,2
0.527,0.421,2
0.667,0.327,0
0.51,0.09,2
0.646,0.543,0
0.511,0.41,2
0.718,0.606,0
0.553,0.376,2
0.104,0.198,2
0.477,0.028,2
0.622,0.41,1
0.512,0.39,2
0.452,0.055,2
0.116,0.273,1
0.534,0.033,2
0.504,0.005,2
0.115,0.162,2
0.498,0.424,2
0.397,0.123,1
0.047,0.248,2
0.799,0.527,1
0.006,0.18,2
0.049,0.099,2
0.004,0.149,2
0.621,0.369,1
0.052,0.079,2
0.023,0.22,2
0.073,0.16,2
0.692,0.505,2
0.377,0.052,1
0.432,0.486,2
0.525,0.068,2
0.114,0.201,2
0.48,0.34,2
0.484,0.449,2
0.577,0.135,0
0.47,0.372,2
0.482,0.386,2
0.454,0.478,2
0.778,0.441,2
0.852,0.413,1
0.516,0.449,2
0.619,0.568,0
0.037,0.202,2
0.43,0.333,1
0.444,0.474,2
0.446,0.398,2
0.374,0.02,0
0.492,0.445,2
0.773,0.494,2
0.734,0.506,2
0.003,0.085,1
0.517,0.072,2
0.512,0.114,2
0.686,0.354,1
0.034,0.097,2
0.515,0.05,2
0.406,0.011,2
0.13,0.233,1
0.633,0.566,0
0.035,0.112,2
0.494,0.053,2
0.758,0.439,2
0.48,0.495,2
0.809,0.441,2
0.867,0.523,0
0.767,0.323,0
0.761,0.455,2
0.465,0.454,2
0.399,0.403,1
0.039,0.258,2
0.51,0.049,2
0.09,0.215,2
0.86,0.512,0
0.031,0.197,2
0.478,0.113,1
0.775,0.428,2
0.485,0.398,2
0.606,0.549,0
0.636,0.536,0
0.461,0.493,2
0.748,0.492,2
0.747,0.456,2
0.431,0.445,2
0.784,0.407,2
0.405,0.518,0
0.021,0.121,2
0.654,0.379,1
0.427,0.375,2
0.009,0.111,2
0.043,0.172,2
0.82,0.415,1
0.437,0.429,2
0.561,0.409,2
0.544,0.386,2
0.429,0.021,2
0.04,0.226,2
0.512,0.002,2
0.09,0.222,2
0.081,0.153,2
0.748,0.392,2
0.033,0.088,2
0.008,0.184,2
0.046,0.25,2
0.088,0.173,2
0.012,0.213,2
0.053,0.222,2
0.471,0.537,1
0.392,0.45,1
0.494,0.053,2
0.423,0.394,2
0.095,0.221,2
0.449,0.14,1
0.633,0.486,0
0.725,0.49,2
0.112,0.164,2
0.005,0.262,2
0.746,0.5,2
0.076,0.174,2
0.04,0.164,2
0.561,0.091,2
0.024,0.191,2
0.541,0.416,2
0.009,0.127,2
0.45,0.098,2
0.515,0,2
0.475,0.38,2
0.512,0.006,2
0.522,0.459,2
0.524,0.109,2
0.461,0.429,2
0.059,0.257,2
0.765,0.373,1
0.087,0.194,2
0.466,0.494,2
0.549,0.018,2
0.497,0.001,2
0.568,0.362,1
0.104,0.055,0
0.556,0.394,2
0.029,0.214,2
0.465,0.422,2
0.408,0.005,2
0.081,0.254,2
0.571,0.079,2
0.069,0.241,2
0.761,0.477,2
0.113,0.149,2
0.098,0.086,1
0.006,0.247,2
0.752,0.499,2
0.395,0.493,1
0.036,0.185,2
0.09,0.266,2
0.438,0.451,2
0.436,0.088,2
0.62,0.489,0
0.675,0.472,2
0.465,0.478,2
0.492,0.335,2
0.383,0.065,2
0.716,0.5,2
0.448,0.315,1
0.427,0.405,1
0.035,0.211,2
0.74,0.497,2
0.46,0.067,2
0.582,0.097,1
0.472,0.509,2
0.508,0.363,2
0.815,0.445,2
0.054,0.166,2
0.824,0.425,2
0.567,0.415,2
0.024,0.218,2
0.779,0.551,0
0.129,0.191,1
0.041,0.188,2
0.567,0.003,2
0.563,0.105,1
0.55,0.027,2
0.416,0.068,2
0.593,0.387,1
0.629,0.367,1
0.833,0.528,0
0.02,0.169,2
0.489,0.018,2
0.73,0.425,2
0.006,0.115,2
0.541,0.418,2
0.575,0.438,2
0.442,0.376,2
0.044,0.206,2
0.031,0.172,2
0.763,0.467,2
0.019,0.082,2
0.771,0.487,2
0.559,0.019,2
0.721,0.485,2
0.434,0.503,2
0.455,0.07,2
0.04,0.066,1
0.424,0.014,2
0.491,0.477,2
0.019,0.182,2
0.516,0.422,2
0.456,0.391,2
0.638,0.44,2
0.867,0.41,0
0.538,0.442,2
0.524,0.142,1
0.398,0.353,1
0.05,0.15,2
0.594,0.527,0
0.813,0.507,1
0.658,0.448,2
0.001,0.167,2
0.435,0.462,2
0.566,0.404,2
0.47,0.059,2
0.501,0.386,2
0.486,0.45,2
0.567,0.463,1
0.72,0.496,2
0.06,0.166,2
0.844,0.498,0
0.395,0.006,1
0.458,0.008,2
0.383,0.053,1
0.543,0.026,2
0.448,0.301,1
0.001,0.246,2
0.369,0.076,2
0.038,0.148,2
0.525,0.071,2
0.451,0.06,2
0.492,0.477,2
0.471,0.007,2
0.475,0.049,2
0.47,0.053,2
0.021,0.216,2
0.698,0.508,2
0.794,0.503,2
0.674,0.453,2
0.01,0.152,2
0.497,0.035,2
0.468,0.006,2
0.012,0.128,2
0.748,0.506,2
0.453,0.358,2
0.612,0.455,0
0.496,0.36,2
0.007,0.287,1
0.001,0.172,2
0.02,0.113,2
0.806,0.307,0
0.507,0.088,2
0.423,0.361,2
0.476,0.502,2
0.443,0.498,2
0.516,0.489,2
0.003,0.169,2
0.442,0.353,2
0.475,0.1,2
0.429,0.051,2
0.443,0.03,2
0.73,0.502,2
0.617,0.478,0
0.494,0.44,2
0.711,0.498,2
0.003,0.169,2
0.549,0.035,2
0.615,0.071,0
0.08,0.261,2
0.419,0.515,1
0.48,0.414,2
0.473,0.027,2
0.483,0.018,2
0.595,0.042,1
0.016,0.136,2
0.429,0.005,2
0.533,0.518,1
0.012,0.155,2
0.427,0.061,2
0.048,0.22,2
0.522,0.4,2
0,0.222,2
0.501,0.033,2
0.448,0.122,1
0.479,0.408,2
0.7,0.456,2
0.622,0.497,0
0.473,0.397,2
0.629,0.516,0
0.052,0.22,2
0.042,0.216,2
0.117,0.17,2
0.545,0.069,2
0.778,0.532,1
0.278,0.022,0
0.707,0.409,2
0.079,0.275,2
0.063,0.125,2
0.429,0.325,1
0.665,0.482,2
0.441,0.31,1
0.411,0.002,2
0.56,0.025,2
0.023,0.188,2
0.481,0.389,2
0.54,0.031,2
0.75,0.437,2
0.78,0.42,2
0.684,0.447,2
0.541,0.438,2
0.517,0.42,2
0.018,0.098,2
0.65,0.493,1
0.534,0.019,2
0.429,0.082,2
0.041,0.135,2
0.756,0.402,2
0.495,0.427,2
0.753,0.447,2
0.495,0.099,2
0.694,0.538,2
0.451,0.003,2
0.071,0.09,2
0.032,0.208,2
0.016,0.062,1
0.507,0.416,2
0.47,0.01,2
0.01,0.129,2
0.436,0.382,2
0.714,0.504,2
0.56,0.325,0
0.501,0.082,2
0.596,0.431,1
0.063,0.201,2
0.753,0.527,2
0.052,0.03,0
0.458,0.434,2
0.401,0.08,2
0.496,0.307,1
0.463,0.047,2
0.786,0.467,2
0.41,0.27,0
0.509,0.41,2
0.03,0.31,1
0.534,0.471,2
0.518,0.031,2
0.436,0.427,2
0.346,0.444,0
0.434,0.037,2
0.681,0.425,2
0.7,0.34,1
0.6,0.467,1
0.522,0.005,2
0.466,0.394,2
0.366,0.089,1
0.732,0.364,1
0.784,0.481,2
0.535,0.143,1
0.091,0.166,2
0.634,0.405,2
0.64,0.426,2
0.493,0.054,2
0.692,0.578,1
0.043,0.198,2
0.537,0.408,2
0.412,0.135,1
0.022,0.229,2
0.475,0.378,2
0.041,0.17,2
0.475,0.006,2
0.598,0.429,1
0.065,0.048,0
0.117,0.12,1
0.757,0.463,2
0.031,0.098,2
0.467,0.08,2
0.507,0.508,2
0.385,0.094,2
0.462,0.045,2
0.464,0.356,2
0.727,0.342,1
0.731,0.387,2
0.38,0.07,2
0.564,0.05,2
0.044,0.244,2
0.594,0.417,2
0.568,0.308,0
0.477,0.026,2
0.446,0.03,2
0.525,0.034,2
0.715,0.315,0
0.53,0.249,0
0.613,0.385,1
0.802,0.42,2
0.774,0.44,2
0.531,0.064,2
0.353,0.407,0
0.558,0.078,2
0.704,0.355,2
0.108,0.094,0
0.72,0.448,2
0.327,0.44,0
0.025,0.17,2
0.011,0.124,2
0.774,0.455,2
0.44,0.304,1
0.015,0.17,2
0.618,0.003,0
0.058,0.125,2
0.029,0.123,2
0.509,0.013,2
0.526,0.092,2
0.501,0.467,2
0.081,0.184,2
0.518,0.474,2
0.749,0.412,2
0.682,0.455,2
0.439,0.083,2
0.52,0.077,2
0.022,0.117,2
0.461,0.484,2
0.448,0.031,2
0.535,0.467,2
0.064,0.163,2
0.443,0.512,2
0.516,0.017,2
0.422,0.296,0
0.461,0.012,2
0.506,0.077,2
0.5,0.356,2
0.71,0.503,2
0.786,0.381,1
0.568,0.522,0
0.461,0.37,2
0.353,0.385,0
0.585,0.474,1
0.474,0.024,2
0.745,0.53,2
0.505,0.033,2
0.724,0.523,2
0.188,0.177,0
0.775,0.354,0
0.758,0.49,2
0.327,0.397,0
0.43,0.334,1
0.489,0.03,2
0.831,0.477,0
0.459,0.058,2
0.453,0.446,2
0.571,0.288,0
0.434,0.022,2
0,0.211,2
0.7,0.412,2
0.043,0.11,2
0.696,0.478,2
0.046,0.1,2
0.033,0.18,2
0.719,0.406,2
0.508,0.513,1
0.655,0.376,1
0.508,0.346,2
0.544,0.505,1
0.462,0.382,2
0.033,0.126,2
0.005,0.259,2
0.491,0.015,2
0.459,0.07,2
0.522,0.014,2
0.021,0.237,2
0.063,0.25,2
0.437,0.218,0
0.485,0.386,2
0.097,0.087,1
0.753,0.555,1
0.417,0.134,1
0.112,0.164,2
0.449,0.099,2
0.722,0.477,2
0.411,0.021,2
0.088,0.166,2
0.004,0.247,2
0.738,0.41,2
0.57,0.451,1
0.423,0.49,2
0.534,0.429,2
0.062,0.26,2
0.052,0.246,2
0.46,0.422,2
0.794,0.448,2
0.696,0.484,2
0.747,0.453,2
0.477,0.015,2
0.048,0.211,2
0.524,0.421,2
0.724,0.503,2
0.038,0.236,2
0.65,0.424,2
0.487,0.085,2
0.477,0.089,2
0.508,0.38,2
0.57,0.44,2
0.551,0.361,2
0.452,0.457,2
0.03,0.243,2
0.021,0.206,2
0.748,0.604,0
0.481,0.033,2
0.708,0.605,0
0.767,0.505,2
0.38,0.343,0
0.747,0.412,2
0.698,0.426,2
0.433,0.472,2
0.51,0.064,2
0.481,0.572,0
0.57,0.384,2
0.377,0.435,0
0.706,0.578,1
0.724,0.565,1
0.017,0.156,2
0.498,0.386,2
0.841,0.381,0
0.494,0.003,2
0.052,0.175,2
0.799,0.439,2
0.703,0.417,2
0.517,0.288,0
0.764,0.456,2
0.664,0.433,2
0.024,0.284,2
0.725,0.472,2
0.692,0.472,2
0.803,0.419,2
0.536,0.031,2
0.471,0.016,2
0.496,0.012,2
0.05,0.191,2
0.095,0.137,2
0.045,0.168,2
0.004,0.259,2
0.551,0.152,0
0.392,0.045,2
0.453,0.032,2
0.564,0.024,2
0.556,0.371,2
0.573,0.006,2
0.458,0.067,2
0.022,0.178,2
0.07,0.17,2
0.53,0.381,2
0.924,0.488,0
0.028,0.195,2
0.615,0.134,0
0.569,0.021,2
0.588,0.403,2
0.514,0.415,2
0.738,0.489,2
0.527,0.458,2
0.46,0.041,2
0.562,0.398,2
0.421,0.001,2
0.501,0.531,1
0.653,0.42,2
0.497,0.014,2
0.723,0.323,0
0.445,0.457,2
0.572,0.412,2
0.024,0.233,2
0.885,0.487,0
0.451,0.023,2
0.44,0.368,2
0.106,0.169,2
0.686,0.447,2
0.084,0.177,2
0.551,0.025,2
0.629,0.392,2
0.023,0.25,2
0.052,0.034,0
0.45,0.013,2
0.452,0.463,2
0.038,0.111,2
0.496,0.113,2
0.03,0.111,2
0.482,0.036,2
0.056,0.115,2
0.635,0.417,2
0.509,0.048,2
0.754,0.488,2
0.446,0.062,2
0.562,0.056,2
0.034,0.159,2
0.376,0.482,0
0.461,0.039,2
0.038,0.258,2
0.467,0.393,2
0.533,0.409,2
0.014,0.242,2
0.523,0.451,2
0.532,0.095,2
0.498,0.408,2
0.428,0.486,2
0.484,0.069,2
0.029,0.152,2
0.766,0.439,2
0.055,0.175,2
0.454,0.374,2
0.105,0.205,2
0.502,0.45,2
0.096,0.191,2
0.573,0.017,2
0.544,0.43,2
0.471,0.018,2
0.472,0.349,2
0.571,0.07,2
0.515,0.4,2
0.405,0.105,1
0.443,0.468,2
0.499,0.139,1
0.074,0.133,2
0.425,0.373,2
0.488,0.465,2
0.662,0.474,2
0.749,0.519,2
0.502,0.007,2
0.5,0.072,2
0.656,0.419,2
0.017,0.312,1
0.573,0.014,2
0.7,0.445,2
0.6,0.04,0
0.119,0.16,2
0.536,0.438,2
0.525,0.027,2
0.467,0.503,2
0.017,0.138,2
0.04,0.211,2
0.754,0.437,2
0.651,0.392,2
0.5,0.348,2
0.749,0.6,0
0.42,0.044,2
0.498,0.429,2
0.042,0.28,2
0.061,0.216,2
0.819,0.431,2
0.08,0.242,2
0.564,0.36,1
0.744,0.497,2
0.398,0.131,1
0.04,0.039,0
0.755,0.412,2
0.677,0.519,2
0.465,0.014,2
0.416,0.007,2
0.652,0.527,1
0.54,0.368,2
0.756,0.416,2
0.559,0.41,2
0.441,0.035,2
0.034,0.128,2
0.004,0.197,2
0.429,0.524,1
0.112,0.224,2
0.741,0.417,2
0.408,0.374,1
0.479,0.315,1
0.472,0.023,2
0.513,0.39,2
0.72,0.475,2
